통계년월,통계시도명,통계시군구명,중위소득비율구분,가족유형,수급자수,수급가구수
201803,서울특별시,도봉구,중위소득41~52%미만,모자가족,429,176
201803,서울특별시,도봉구,중위소득53~60%미만,모자가족,19,8
201803,서울특별시,도봉구,중위소득40%미만,모자가족,2970,1207
201803,서울특별시,도봉구,기타(중위소득72%이상),모자가족,7,4
201803,서울특별시,노원구,중위소득40%미만,모자가족,4092,1703
201803,서울특별시,노원구,중위소득40%미만,부자가족,1100,462
201803,서울특별시,노원구,중위소득41~52%미만,부자가족,171,71
201803,서울특별시,노원구,중위소득53~60%미만,부자가족,16,7
201803,서울특별시,노원구,기타(중위소득72%이상),부자가족,7,3
201803,서울특별시,노원구,중위소득40%미만,조손가족,49,21
201803,서울특별시,노원구,중위소득41~52%미만,조손가족,6,2
201803,서울특별시,노원구,중위소득40%미만,청소년모자,54,29
201803,서울특별시,노원구,중위소득40%미만,청소년부자,8,4
201803,서울특별시,노원구,중위소득41~52%미만,모자가족,590,237
201803,서울특별시,노원구,중위소득53~60%미만,모자가족,38,16
201803,서울특별시,노원구,중위소득60~72%미만,모자가족,11,4
201803,서울특별시,노원구,기타(중위소득72%이상),모자가족,35,16
201803,서울특별시,은평구,중위소득40%미만,부자가족,787,327
201803,서울특별시,은평구,중위소득41~52%미만,부자가족,136,56
201803,서울특별시,은평구,중위소득53~60%미만,부자가족,8,4
201803,서울특별시,은평구,기타(중위소득72%이상),부자가족,2,1
201803,서울특별시,은평구,중위소득40%미만,조손가족,17,8
201803,서울특별시,은평구,중위소득41~52%미만,조손가족,5,2
201803,서울특별시,은평구,중위소득40%미만,청소년모자,56,28
201803,서울특별시,은평구,중위소득41~52%미만,청소년모자,6,3
201803,서울특별시,은평구,중위소득53~60%미만,청소년모자,2,1
201803,서울특별시,은평구,중위소득40%미만,청소년부자,9,4
201803,서울특별시,은평구,중위소득41~52%미만,모자가족,705,288
201803,서울특별시,은평구,중위소득40%미만,모자가족,3173,1303
201803,서울특별시,은평구,중위소득53~60%미만,모자가족,39,18
201803,서울특별시,은평구,중위소득60~72%미만,모자가족,4,2
201803,서울특별시,은평구,기타(중위소득72%이상),모자가족,12,5
201803,서울특별시,서대문구,중위소득40%미만,모자가족,1557,644
201803,서울특별시,서대문구,중위소득40%미만,부자가족,425,175
201803,서울특별시,서대문구,중위소득41~52%미만,부자가족,90,37
201803,서울특별시,서대문구,중위소득53~60%미만,부자가족,6,3
201803,서울특별시,서대문구,기타(중위소득72%이상),부자가족,9,3
201803,서울특별시,서대문구,중위소득40%미만,조손가족,12,4
201803,서울특별시,서대문구,중위소득41~52%미만,조손가족,2,1
201803,서울특별시,서대문구,중위소득40%미만,청소년모자,44,23
201803,서울특별시,서대문구,중위소득53~60%미만,청소년모자,2,1
201803,서울특별시,서대문구,기타(중위소득72%이상),청소년모자,1,1
201803,서울특별시,서대문구,중위소득40%미만,청소년부자,4,3
201803,서울특별시,서대문구,중위소득41~52%미만,모자가족,260,110
201803,서울특별시,서대문구,중위소득53~60%미만,모자가족,29,13
201803,서울특별시,서대문구,중위소득60~72%미만,모자가족,6,3
201803,서울특별시,서대문구,기타(중위소득72%이상),모자가족,6,3
201803,서울특별시,마포구,중위소득40%미만,부자가족,361,151
201803,서울특별시,마포구,중위소득41~52%미만,부자가족,44,18
201803,서울특별시,마포구,중위소득53~60%미만,부자가족,3,1
201803,서울특별시,마포구,기타(중위소득72%이상),부자가족,4,2
201803,서울특별시,마포구,중위소득40%미만,조손가족,3,1
201803,서울특별시,마포구,중위소득41~52%미만,조손가족,2,1
201803,서울특별시,마포구,중위소득40%미만,청소년모자,45,25
201803,서울특별시,마포구,중위소득40%미만,청소년부자,4,2
201803,서울특별시,마포구,중위소득41~52%미만,모자가족,204,88
201803,서울특별시,마포구,중위소득53~60%미만,모자가족,14,7
201803,서울특별시,마포구,중위소득40%미만,모자가족,1408,589
201803,서울특별시,마포구,중위소득60~72%미만,모자가족,4,2
201803,서울특별시,마포구,기타(중위소득72%이상),모자가족,7,3
201803,서울특별시,양천구,기타(중위소득72%이상),모자가족,6,3
201803,서울특별시,양천구,중위소득40%미만,부자가족,505,207
201803,서울특별시,양천구,중위소득41~52%미만,부자가족,69,31
201803,서울특별시,양천구,중위소득53~60%미만,부자가족,4,2
201803,서울특별시,양천구,중위소득40%미만,조손가족,14,6
201803,서울특별시,양천구,중위소득41~52%미만,조손가족,2,1
201803,서울특별시,양천구,중위소득40%미만,모자가족,2138,875
201803,서울특별시,양천구,중위소득40%미만,청소년모자,35,17
201803,서울특별시,양천구,중위소득40%미만,청소년부자,2,1
201803,서울특별시,양천구,중위소득41~52%미만,모자가족,456,185
201803,서울특별시,양천구,중위소득53~60%미만,모자가족,38,17
201803,서울특별시,양천구,중위소득60~72%미만,모자가족,3,1
201803,서울특별시,강서구,기타(중위소득72%이상),모자가족,16,7
201803,서울특별시,강서구,중위소득40%미만,부자가족,878,367
201803,서울특별시,강서구,중위소득41~52%미만,부자가족,97,42
201803,서울특별시,강서구,중위소득53~60%미만,부자가족,6,3
201803,서울특별시,강서구,기타(중위소득72%이상),부자가족,13,6
201803,서울특별시,강서구,중위소득40%미만,조손가족,18,7
201803,서울특별시,강서구,중위소득40%미만,청소년모자,53,28
201803,서울특별시,강서구,중위소득40%미만,청소년부자,16,8
201803,서울특별시,강서구,중위소득41~52%미만,모자가족,605,249
201803,서울특별시,강서구,중위소득40%미만,모자가족,3258,1344
201803,서울특별시,강서구,중위소득53~60%미만,모자가족,52,22
201803,서울특별시,강서구,중위소득60~72%미만,모자가족,14,6
201803,서울특별시,구로구,기타(중위소득72%이상),모자가족,2,1
201803,서울특별시,구로구,중위소득40%미만,부자가족,405,166
201803,서울특별시,구로구,중위소득41~52%미만,부자가족,59,26
201803,서울특별시,구로구,중위소득40%미만,모자가족,1796,786
201803,서울특별시,구로구,중위소득53~60%미만,부자가족,2,1
201803,서울특별시,구로구,기타(중위소득72%이상),부자가족,2,1
201803,서울특별시,구로구,중위소득40%미만,조손가족,9,3
201803,서울특별시,구로구,중위소득40%미만,청소년모자,34,21
201803,서울특별시,구로구,중위소득60~72%미만,청소년모자,2,2
201803,서울특별시,구로구,중위소득40%미만,청소년부자,6,3
201803,서울특별시,구로구,중위소득41~52%미만,모자가족,335,145
201803,서울특별시,구로구,중위소득53~60%미만,모자가족,20,8
201803,서울특별시,구로구,중위소득60~72%미만,모자가족,8,3
201803,서울특별시,금천구,기타(중위소득72%이상),모자가족,15,7
201803,서울특별시,금천구,중위소득40%미만,부자가족,535,225
201803,서울특별시,금천구,중위소득41~52%미만,부자가족,56,21
201803,서울특별시,금천구,중위소득53~60%미만,부자가족,4,2
201803,서울특별시,금천구,기타(중위소득72%이상),부자가족,2,1
201803,서울특별시,금천구,중위소득40%미만,조손가족,18,8
201803,서울특별시,금천구,중위소득40%미만,청소년모자,40,22
201803,서울특별시,금천구,중위소득40%미만,청소년부자,9,4
201803,서울특별시,금천구,중위소득40%미만,모자가족,1939,824
201803,서울특별시,금천구,중위소득41~52%미만,모자가족,301,129
201803,서울특별시,금천구,중위소득53~60%미만,모자가족,7,3
201803,서울특별시,금천구,중위소득60~72%미만,모자가족,6,3
201803,서울특별시,영등포구,중위소득40%미만,부자가족,241,99
201803,서울특별시,영등포구,중위소득41~52%미만,부자가족,55,22
201803,서울특별시,영등포구,중위소득53~60%미만,부자가족,2,1
201803,서울특별시,영등포구,중위소득40%미만,청소년모자,4,2
201803,서울특별시,영등포구,중위소득40%미만,청소년부자,3,1
201803,서울특별시,영등포구,중위소득41~52%미만,모자가족,170,75
201803,서울특별시,영등포구,중위소득40%미만,모자가족,845,360
201803,서울특별시,동작구,중위소득40%미만,부자가족,402,166
201803,서울특별시,동작구,중위소득41~52%미만,부자가족,77,33
201803,서울특별시,동작구,기타(중위소득72%이상),부자가족,3,1
201803,서울특별시,동작구,중위소득40%미만,조손가족,30,12
201803,서울특별시,동작구,중위소득40%미만,청소년모자,28,13
201803,서울특별시,동작구,중위소득40%미만,청소년부자,4,2
201803,서울특별시,동작구,중위소득41~52%미만,모자가족,348,146
201803,서울특별시,동작구,중위소득40%미만,모자가족,1448,599
201803,서울특별시,동작구,중위소득53~60%미만,모자가족,16,7
201803,서울특별시,동작구,중위소득60~72%미만,모자가족,19,8
201803,서울특별시,동작구,기타(중위소득72%이상),모자가족,8,4
201803,서울특별시,관악구,기타(중위소득72%이상),모자가족,21,10
201803,서울특별시,관악구,중위소득40%미만,부자가족,586,240
201803,서울특별시,관악구,중위소득41~52%미만,부자가족,128,54
201803,서울특별시,관악구,중위소득53~60%미만,부자가족,11,5
201803,서울특별시,관악구,중위소득60~72%미만,부자가족,2,1
201803,서울특별시,관악구,기타(중위소득72%이상),부자가족,2,1
201803,서울특별시,관악구,중위소득40%미만,조손가족,5,2
201803,서울특별시,관악구,중위소득40%미만,모자가족,2259,934
201803,서울특별시,관악구,중위소득40%미만,청소년모자,38,19
201803,서울특별시,관악구,기타(중위소득72%이상),청소년모자,1,1
201803,서울특별시,관악구,중위소득40%미만,청소년부자,8,4
201803,서울특별시,관악구,중위소득53~60%미만,청소년부자,2,1
201803,서울특별시,관악구,중위소득41~52%미만,모자가족,401,163
201803,서울특별시,관악구,중위소득53~60%미만,모자가족,34,15
201803,서울특별시,관악구,중위소득60~72%미만,모자가족,10,4
201803,서울특별시,서초구,중위소득40%미만,모자가족,966,391
201803,서울특별시,서초구,중위소득40%미만,부자가족,210,88
201803,서울특별시,서초구,중위소득41~52%미만,부자가족,24,11
201803,서울특별시,서초구,중위소득40%미만,조손가족,9,3
201803,서울특별시,서초구,중위소득40%미만,청소년모자,8,4
201803,서울특별시,서초구,중위소득41~52%미만,모자가족,179,72
201803,서울특별시,서초구,중위소득53~60%미만,모자가족,8,4
201803,서울특별시,서초구,기타(중위소득72%이상),모자가족,12,4
201803,서울특별시,강남구,중위소득40%미만,부자가족,365,149
201803,서울특별시,강남구,중위소득41~52%미만,부자가족,46,19
201803,서울특별시,강남구,기타(중위소득72%이상),부자가족,6,2
201803,서울특별시,강남구,중위소득40%미만,청소년모자,16,7
201803,서울특별시,강남구,중위소득41~52%미만,모자가족,186,78
201803,서울특별시,강남구,중위소득40%미만,모자가족,1708,700
201803,서울특별시,강남구,중위소득53~60%미만,모자가족,19,9
201803,서울특별시,강남구,중위소득60~72%미만,모자가족,11,5
201803,서울특별시,강남구,기타(중위소득72%이상),모자가족,25,11
201803,서울특별시,송파구,중위소득40%미만,모자가족,2577,1044
201803,서울특별시,송파구,중위소득40%미만,부자가족,590,244
201803,서울특별시,송파구,중위소득41~52%미만,부자가족,129,54
201803,서울특별시,송파구,중위소득53~60%미만,부자가족,3,1
201803,서울특별시,송파구,중위소득60~72%미만,부자가족,2,1
201803,서울특별시,송파구,기타(중위소득72%이상),부자가족,4,1
201803,서울특별시,송파구,중위소득40%미만,조손가족,12,5
201803,서울특별시,송파구,중위소득40%미만,청소년모자,39,21
201803,서울특별시,송파구,중위소득41~52%미만,청소년모자,6,3
201803,서울특별시,송파구,중위소득41~52%미만,모자가족,558,226
201803,서울특별시,송파구,중위소득53~60%미만,모자가족,5,2
201803,서울특별시,송파구,중위소득60~72%미만,모자가족,8,4
201803,서울특별시,송파구,기타(중위소득72%이상),모자가족,7,3
201803,서울특별시,강동구,기타(중위소득72%이상),모자가족,6,2
201803,서울특별시,강동구,중위소득40%미만,부자가족,537,216
201803,서울특별시,강동구,중위소득41~52%미만,부자가족,80,32
201803,서울특별시,강동구,중위소득40%미만,모자가족,1982,811
201803,서울특별시,강동구,기타(중위소득72%이상),부자가족,4,2
201803,서울특별시,강동구,중위소득40%미만,조손가족,4,2
201803,서울특별시,강동구,중위소득40%미만,청소년모자,41,19
201803,서울특별시,강동구,중위소득40%미만,청소년부자,2,1
201803,서울특별시,강동구,중위소득41~52%미만,모자가족,398,162
201803,서울특별시,강동구,중위소득53~60%미만,모자가족,3,1
201803,서울특별시,강동구,중위소득60~72%미만,모자가족,6,3
201803,부산광역시,중구,중위소득40%미만,부자가족,106,46
201803,부산광역시,중구,중위소득41~52%미만,부자가족,19,8
201803,부산광역시,중구,중위소득53~60%미만,부자가족,5,2
201803,부산광역시,중구,중위소득40%미만,조손가족,4,2
201803,부산광역시,중구,중위소득40%미만,모자가족,363,154
201803,부산광역시,중구,중위소득40%미만,청소년모자,12,6
201803,부산광역시,중구,중위소득41~52%미만,청소년모자,2,1
201803,부산광역시,중구,중위소득41~52%미만,모자가족,56,25
201803,부산광역시,서구,기타(중위소득72%이상),모자가족,5,5
201803,부산광역시,서구,중위소득40%미만,부자가족,396,163
201803,부산광역시,서구,중위소득41~52%미만,부자가족,47,21
201803,부산광역시,서구,중위소득60~72%미만,부자가족,2,1
201803,부산광역시,서구,기타(중위소득72%이상),부자가족,3,1
201803,부산광역시,서구,중위소득40%미만,조손가족,26,10
201803,부산광역시,서구,중위소득41~52%미만,조손가족,4,2
201803,부산광역시,서구,중위소득40%미만,청소년모자,30,22
201803,부산광역시,서구,중위소득40%미만,모자가족,1108,504
201803,부산광역시,서구,중위소득40%미만,청소년부자,2,1
201803,부산광역시,서구,중위소득41~52%미만,모자가족,212,90
201803,부산광역시,서구,중위소득53~60%미만,모자가족,8,3
201803,부산광역시,동구,중위소득40%미만,부자가족,328,138
201803,부산광역시,동구,중위소득40%미만,모자가족,1023,416
201803,부산광역시,동구,중위소득41~52%미만,부자가족,41,16
201803,부산광역시,동구,중위소득40%미만,조손가족,36,15
201803,부산광역시,동구,중위소득40%미만,청소년모자,8,4
201803,부산광역시,동구,중위소득41~52%미만,모자가족,154,64
201803,부산광역시,동구,중위소득53~60%미만,모자가족,4,2
201803,부산광역시,동구,중위소득60~72%미만,모자가족,2,1
201803,부산광역시,영도구,기타(중위소득72%이상),모자가족,3,2
201803,부산광역시,영도구,중위소득40%미만,부자가족,346,148
201803,부산광역시,영도구,중위소득41~52%미만,부자가족,67,29
201803,부산광역시,영도구,중위소득53~60%미만,부자가족,2,1
201803,부산광역시,영도구,기타(중위소득72%이상),부자가족,2,1
201803,부산광역시,영도구,중위소득40%미만,조손가족,10,5
201803,부산광역시,영도구,중위소득40%미만,청소년모자,18,12
201803,부산광역시,영도구,중위소득40%미만,청소년부자,5,3
201803,부산광역시,영도구,중위소득40%미만,모자가족,975,432
201803,부산광역시,영도구,중위소득41~52%미만,모자가족,206,86
201803,부산광역시,영도구,중위소득53~60%미만,모자가족,14,6
201803,부산광역시,영도구,중위소득60~72%미만,모자가족,4,2
201803,부산광역시,부산진구,기타(중위소득72%이상),모자가족,4,2
201803,부산광역시,부산진구,중위소득40%미만,부자가족,661,272
201803,부산광역시,부산진구,중위소득40%미만,모자가족,2080,851
201803,부산광역시,부산진구,중위소득41~52%미만,부자가족,71,29
201803,부산광역시,부산진구,중위소득53~60%미만,부자가족,2,1
201803,부산광역시,부산진구,중위소득40%미만,조손가족,13,6
201803,부산광역시,부산진구,중위소득40%미만,청소년모자,37,17
201803,부산광역시,부산진구,기타(중위소득72%이상),청소년모자,1,1
201803,부산광역시,부산진구,중위소득40%미만,청소년부자,2,1
201803,부산광역시,부산진구,중위소득41~52%미만,모자가족,401,166
201803,부산광역시,부산진구,중위소득53~60%미만,모자가족,33,15
201803,부산광역시,부산진구,중위소득60~72%미만,모자가족,2,1
201803,부산광역시,동래구,중위소득40%미만,모자가족,1510,609
201803,부산광역시,동래구,중위소득40%미만,부자가족,388,160
201803,부산광역시,동래구,중위소득41~52%미만,부자가족,48,19
201803,부산광역시,동래구,중위소득40%미만,조손가족,10,4
201803,부산광역시,동래구,중위소득40%미만,청소년모자,8,4
201803,부산광역시,동래구,중위소득41~52%미만,모자가족,297,122
201803,부산광역시,동래구,중위소득53~60%미만,모자가족,19,8
201803,부산광역시,남구,기타(중위소득72%이상),모자가족,4,2
201803,부산광역시,남구,중위소득40%미만,부자가족,422,177
201803,부산광역시,남구,중위소득41~52%미만,부자가족,69,27
201803,부산광역시,남구,기타(중위소득72%이상),부자가족,2,1
201803,부산광역시,남구,중위소득40%미만,조손가족,10,4
201803,부산광역시,남구,중위소득40%미만,모자가족,1572,640
201803,부산광역시,남구,중위소득40%미만,청소년모자,34,17
201803,부산광역시,남구,중위소득41~52%미만,청소년모자,2,1
201803,부산광역시,남구,중위소득53~60%미만,청소년모자,2,1
201803,부산광역시,남구,중위소득40%미만,청소년부자,2,1
201803,부산광역시,남구,중위소득41~52%미만,모자가족,336,132
201803,부산광역시,남구,중위소득53~60%미만,모자가족,26,12
201803,부산광역시,북구,기타(중위소득72%이상),모자가족,11,3
201803,부산광역시,북구,중위소득40%미만,부자가족,572,233
201803,부산광역시,북구,중위소득41~52%미만,부자가족,61,22
201803,부산광역시,북구,중위소득53~60%미만,부자가족,7,3
201803,부산광역시,북구,중위소득60~72%미만,부자가족,4,2
201803,부산광역시,북구,기타(중위소득72%이상),부자가족,2,1
201803,부산광역시,북구,중위소득40%미만,조손가족,28,13
201803,부산광역시,북구,기타(중위소득72%이상),조손가족,2,1
201803,부산광역시,북구,중위소득40%미만,청소년모자,22,11
201803,부산광역시,북구,중위소득40%미만,모자가족,2225,896
201803,부산광역시,북구,기타(중위소득72%이상),청소년모자,1,0
201803,부산광역시,북구,중위소득40%미만,청소년부자,8,4
201803,부산광역시,북구,중위소득53~60%미만,청소년부자,2,1
201803,부산광역시,북구,중위소득41~52%미만,모자가족,360,141
201803,부산광역시,북구,중위소득53~60%미만,모자가족,26,11
201803,부산광역시,북구,중위소득60~72%미만,모자가족,3,1
201803,부산광역시,해운대구,기타(중위소득72%이상),모자가족,22,9
201803,부산광역시,해운대구,중위소득40%미만,부자가족,665,279
201803,부산광역시,해운대구,중위소득41~52%미만,부자가족,77,31
201803,부산광역시,해운대구,중위소득53~60%미만,부자가족,2,1
201803,부산광역시,해운대구,기타(중위소득72%이상),부자가족,2,1
201803,부산광역시,해운대구,중위소득40%미만,조손가족,27,13
201803,부산광역시,해운대구,중위소득40%미만,모자가족,2727,1103
201803,부산광역시,해운대구,중위소득40%미만,청소년모자,34,17
201803,부산광역시,해운대구,중위소득41~52%미만,청소년모자,6,3
201803,부산광역시,해운대구,기타(중위소득72%이상),청소년모자,1,0
201803,부산광역시,해운대구,중위소득40%미만,청소년부자,7,4
201803,부산광역시,해운대구,중위소득41~52%미만,모자가족,427,179
201803,부산광역시,해운대구,중위소득53~60%미만,모자가족,6,3
201803,부산광역시,해운대구,중위소득60~72%미만,모자가족,3,1
201803,부산광역시,사하구,기타(중위소득72%이상),모자가족,11,4
201803,부산광역시,사하구,중위소득40%미만,부자가족,599,248
201803,부산광역시,사하구,중위소득41~52%미만,부자가족,70,27
201803,부산광역시,사하구,중위소득53~60%미만,부자가족,8,3
201803,부산광역시,사하구,중위소득60~72%미만,부자가족,2,1
201803,부산광역시,사하구,기타(중위소득72%이상),부자가족,1,1
201803,부산광역시,사하구,중위소득40%미만,모자가족,2489,1037
201803,부산광역시,사하구,중위소득40%미만,청소년모자,33,16
201803,부산광역시,사하구,중위소득41~52%미만,청소년모자,2,1
201803,부산광역시,사하구,중위소득40%미만,청소년부자,2,1
201803,부산광역시,사하구,중위소득41~52%미만,모자가족,467,191
201803,부산광역시,사하구,중위소득53~60%미만,모자가족,52,24
201803,부산광역시,사하구,중위소득60~72%미만,모자가족,4,3
201803,부산광역시,금정구,기타(중위소득72%이상),모자가족,3,2
201803,부산광역시,금정구,중위소득40%미만,부자가족,478,193
201803,부산광역시,금정구,중위소득41~52%미만,부자가족,45,20
201803,부산광역시,금정구,기타(중위소득72%이상),부자가족,3,1
201803,부산광역시,금정구,중위소득40%미만,조손가족,2,1
201803,부산광역시,금정구,중위소득40%미만,모자가족,1457,591
201803,부산광역시,금정구,중위소득40%미만,청소년모자,32,16
201803,부산광역시,금정구,중위소득41~52%미만,청소년모자,4,2
201803,부산광역시,금정구,중위소득40%미만,청소년부자,2,1
201803,부산광역시,금정구,중위소득41~52%미만,모자가족,288,116
201803,부산광역시,금정구,중위소득53~60%미만,모자가족,22,9
201803,부산광역시,금정구,중위소득60~72%미만,모자가족,4,2
201803,부산광역시,강서구,중위소득40%미만,부자가족,118,48
201803,부산광역시,강서구,중위소득41~52%미만,부자가족,10,4
201803,부산광역시,강서구,중위소득53~60%미만,부자가족,2,1
201803,부산광역시,강서구,중위소득40%미만,청소년모자,4,2
201803,부산광역시,강서구,중위소득40%미만,모자가족,355,138
