통계년월,통계시도명,통계시군구명,중위소득비율구분,가족유형,수급자수,수급가구수
201809,서울특별시,양천구,중위소득53~60%미만,부자가족,16,7
201809,서울특별시,양천구,중위소득40%미만,모자가족,2140,879
201809,서울특별시,양천구,중위소득60~72%미만,부자가족,2,1
201809,서울특별시,양천구,기타(중위소득72%이상),부자가족,7,3
201809,서울특별시,양천구,중위소득40%미만,조손가족,13,5
201809,서울특별시,양천구,중위소득41~52%미만,조손가족,2,1
201809,서울특별시,양천구,기타(중위소득72%이상),조손가족,1,1
201809,서울특별시,양천구,중위소득40%미만,청소년모자,38,19
201809,서울특별시,양천구,중위소득41~52%미만,모자가족,486,193
201809,서울특별시,양천구,중위소득53~60%미만,모자가족,112,49
201809,서울특별시,양천구,중위소득60~72%미만,모자가족,4,2
201809,서울특별시,강서구,기타(중위소득72%이상),모자가족,7,3
201809,서울특별시,강서구,중위소득40%미만,부자가족,818,346
201809,서울특별시,강서구,중위소득41~52%미만,부자가족,132,54
201809,서울특별시,강서구,중위소득53~60%미만,부자가족,30,13
201809,서울특별시,강서구,중위소득40%미만,조손가족,22,9
201809,서울특별시,강서구,중위소득41~52%미만,조손가족,2,1
201809,서울특별시,강서구,중위소득40%미만,청소년모자,52,28
201809,서울특별시,강서구,중위소득40%미만,청소년부자,11,6
201809,서울특별시,강서구,중위소득41~52%미만,청소년부자,3,1
201809,서울특별시,강서구,중위소득41~52%미만,모자가족,671,270
201809,서울특별시,강서구,중위소득40%미만,모자가족,3158,1304
201809,서울특별시,강서구,중위소득53~60%미만,모자가족,156,70
201809,서울특별시,강서구,중위소득60~72%미만,모자가족,3,1
201809,서울특별시,구로구,기타(중위소득72%이상),모자가족,4,2
201809,서울특별시,구로구,중위소득40%미만,부자가족,405,167
201809,서울특별시,구로구,중위소득41~52%미만,부자가족,65,27
201809,서울특별시,구로구,중위소득53~60%미만,부자가족,8,4
201809,서울특별시,구로구,중위소득40%미만,모자가족,1711,775
201809,서울특별시,구로구,기타(중위소득72%이상),부자가족,2,1
201809,서울특별시,구로구,중위소득40%미만,조손가족,14,5
201809,서울특별시,구로구,중위소득40%미만,청소년모자,34,20
201809,서울특별시,구로구,중위소득40%미만,청소년부자,4,2
201809,서울특별시,구로구,중위소득41~52%미만,청소년부자,2,1
201809,서울특별시,구로구,중위소득41~52%미만,모자가족,392,166
201809,서울특별시,구로구,중위소득53~60%미만,모자가족,75,35
201809,서울특별시,구로구,중위소득60~72%미만,모자가족,3,1
201809,서울특별시,금천구,중위소득40%미만,부자가족,506,211
201809,서울특별시,금천구,중위소득41~52%미만,부자가족,63,26
201809,서울특별시,금천구,중위소득53~60%미만,부자가족,5,2
201809,서울특별시,금천구,기타(중위소득72%이상),부자가족,2,1
201809,서울특별시,금천구,중위소득40%미만,조손가족,18,8
201809,서울특별시,금천구,중위소득40%미만,청소년모자,40,22
201809,서울특별시,금천구,중위소득53~60%미만,청소년모자,2,1
201809,서울특별시,금천구,중위소득60~72%미만,청소년모자,2,1
201809,서울특별시,금천구,중위소득40%미만,청소년부자,9,4
201809,서울특별시,금천구,중위소득41~52%미만,모자가족,260,109
201809,서울특별시,금천구,중위소득53~60%미만,모자가족,91,39
201809,서울특별시,금천구,중위소득60~72%미만,모자가족,2,1
201809,서울특별시,금천구,기타(중위소득72%이상),모자가족,5,2
201809,서울특별시,금천구,중위소득40%미만,모자가족,1848,787
201809,서울특별시,영등포구,기타(중위소득72%이상),모자가족,5,3
201809,서울특별시,영등포구,중위소득40%미만,부자가족,257,103
201809,서울특별시,영등포구,중위소득41~52%미만,부자가족,40,17
201809,서울특별시,영등포구,중위소득53~60%미만,부자가족,4,2
201809,서울특별시,영등포구,중위소득60~72%미만,부자가족,2,1
201809,서울특별시,영등포구,중위소득40%미만,모자가족,837,354
201809,서울특별시,영등포구,중위소득40%미만,청소년모자,6,3
201809,서울특별시,영등포구,중위소득40%미만,청소년부자,5,2
201809,서울특별시,영등포구,중위소득41~52%미만,모자가족,170,71
201809,서울특별시,영등포구,중위소득53~60%미만,모자가족,33,15
201809,서울특별시,동작구,중위소득40%미만,부자가족,400,164
201809,서울특별시,동작구,중위소득40%미만,모자가족,1403,585
201809,서울특별시,동작구,중위소득41~52%미만,부자가족,50,22
201809,서울특별시,동작구,중위소득53~60%미만,부자가족,21,9
201809,서울특별시,동작구,중위소득40%미만,조손가족,26,11
201809,서울특별시,동작구,중위소득40%미만,청소년모자,21,9
201809,서울특별시,동작구,중위소득41~52%미만,청소년모자,2,1
201809,서울특별시,동작구,중위소득40%미만,청소년부자,2,1
201809,서울특별시,동작구,중위소득41~52%미만,모자가족,337,139
201809,서울특별시,동작구,중위소득53~60%미만,모자가족,70,32
201809,서울특별시,동작구,중위소득60~72%미만,모자가족,9,4
201809,서울특별시,동작구,기타(중위소득72%이상),모자가족,15,7
201809,서울특별시,관악구,기타(중위소득72%이상),모자가족,8,3
201809,서울특별시,관악구,중위소득40%미만,부자가족,580,242
201809,서울특별시,관악구,중위소득41~52%미만,부자가족,119,49
201809,서울특별시,관악구,중위소득53~60%미만,부자가족,20,9
201809,서울특별시,관악구,중위소득40%미만,모자가족,2075,863
201809,서울특별시,관악구,중위소득60~72%미만,부자가족,4,2
201809,서울특별시,관악구,중위소득40%미만,조손가족,5,2
201809,서울특별시,관악구,중위소득40%미만,청소년모자,39,20
201809,서울특별시,관악구,기타(중위소득72%이상),청소년모자,1,1
201809,서울특별시,관악구,중위소득40%미만,청소년부자,10,5
201809,서울특별시,관악구,중위소득60~72%미만,청소년부자,2,1
201809,서울특별시,관악구,중위소득41~52%미만,모자가족,390,162
201809,서울특별시,관악구,중위소득53~60%미만,모자가족,85,39
201809,서울특별시,관악구,중위소득60~72%미만,모자가족,5,2
201809,서울특별시,서초구,기타(중위소득72%이상),모자가족,10,4
201809,서울특별시,서초구,중위소득40%미만,부자가족,179,77
201809,서울특별시,서초구,중위소득41~52%미만,부자가족,35,15
201809,서울특별시,서초구,중위소득53~60%미만,부자가족,12,5
201809,서울특별시,서초구,중위소득40%미만,조손가족,6,2
201809,서울특별시,서초구,중위소득40%미만,청소년모자,8,4
201809,서울특별시,서초구,중위소득40%미만,모자가족,842,342
201809,서울특별시,서초구,중위소득41~52%미만,모자가족,180,76
201809,서울특별시,서초구,중위소득53~60%미만,모자가족,48,20
201809,서울특별시,서초구,중위소득60~72%미만,모자가족,5,2
201809,서울특별시,강남구,중위소득40%미만,부자가족,361,147
201809,서울특별시,강남구,중위소득41~52%미만,부자가족,34,14
201809,서울특별시,강남구,중위소득53~60%미만,부자가족,6,3
201809,서울특별시,강남구,중위소득60~72%미만,부자가족,2,1
201809,서울특별시,강남구,중위소득40%미만,청소년모자,15,7
201809,서울특별시,강남구,중위소득40%미만,청소년부자,2,1
201809,서울특별시,강남구,중위소득40%미만,모자가족,1652,668
201809,서울특별시,강남구,중위소득41~52%미만,모자가족,217,89
201809,서울특별시,강남구,중위소득53~60%미만,모자가족,50,22
201809,서울특별시,강남구,중위소득60~72%미만,모자가족,5,2
201809,서울특별시,강남구,기타(중위소득72%이상),모자가족,8,5
201809,서울특별시,송파구,기타(중위소득72%이상),모자가족,8,4
201809,서울특별시,송파구,중위소득40%미만,부자가족,584,238
201809,서울특별시,송파구,중위소득41~52%미만,부자가족,112,48
201809,서울특별시,송파구,중위소득53~60%미만,부자가족,26,11
201809,서울특별시,송파구,중위소득40%미만,모자가족,2537,1031
201809,서울특별시,송파구,기타(중위소득72%이상),부자가족,5,2
201809,서울특별시,송파구,중위소득40%미만,조손가족,12,5
201809,서울특별시,송파구,중위소득40%미만,청소년모자,35,19
201809,서울특별시,송파구,중위소득40%미만,청소년부자,2,1
201809,서울특별시,송파구,중위소득41~52%미만,모자가족,549,216
201809,서울특별시,송파구,중위소득53~60%미만,모자가족,131,59
201809,서울특별시,송파구,중위소득60~72%미만,모자가족,4,2
201809,서울특별시,강동구,기타(중위소득72%이상),모자가족,7,3
201809,서울특별시,강동구,중위소득40%미만,부자가족,499,200
201809,서울특별시,강동구,중위소득40%미만,모자가족,1842,757
201809,서울특별시,강동구,중위소득41~52%미만,부자가족,94,38
201809,서울특별시,강동구,중위소득53~60%미만,부자가족,9,4
201809,서울특별시,강동구,중위소득60~72%미만,부자가족,2,1
201809,서울특별시,강동구,기타(중위소득72%이상),부자가족,4,2
201809,서울특별시,강동구,중위소득40%미만,조손가족,12,5
201809,서울특별시,강동구,중위소득40%미만,청소년모자,41,18
201809,서울특별시,강동구,중위소득41~52%미만,청소년모자,5,3
201809,서울특별시,강동구,중위소득41~52%미만,모자가족,409,163
201809,서울특별시,강동구,중위소득40%미만,청소년부자,4,2
201809,서울특별시,강동구,중위소득53~60%미만,모자가족,106,47
201809,서울특별시,강동구,중위소득60~72%미만,모자가족,7,2
201809,부산광역시,중구,중위소득40%미만,부자가족,95,40
201809,부산광역시,중구,중위소득41~52%미만,부자가족,14,6
201809,부산광역시,중구,중위소득40%미만,모자가족,341,145
201809,부산광역시,중구,중위소득53~60%미만,부자가족,14,6
201809,부산광역시,중구,중위소득40%미만,조손가족,4,2
201809,부산광역시,중구,중위소득40%미만,청소년모자,8,4
201809,부산광역시,중구,중위소득41~52%미만,청소년모자,2,1
201809,부산광역시,중구,중위소득41~52%미만,모자가족,61,27
201809,부산광역시,중구,중위소득53~60%미만,모자가족,12,5
201809,부산광역시,서구,기타(중위소득72%이상),모자가족,3,3
201809,부산광역시,서구,중위소득40%미만,부자가족,384,162
201809,부산광역시,서구,중위소득41~52%미만,부자가족,35,15
201809,부산광역시,서구,중위소득53~60%미만,부자가족,15,6
201809,부산광역시,서구,중위소득40%미만,조손가족,26,10
201809,부산광역시,서구,중위소득40%미만,모자가족,1081,495
201809,부산광역시,서구,중위소득41~52%미만,조손가족,2,1
201809,부산광역시,서구,중위소득40%미만,청소년모자,27,21
201809,부산광역시,서구,중위소득40%미만,청소년부자,4,2
201809,부산광역시,서구,중위소득41~52%미만,모자가족,200,84
201809,부산광역시,서구,중위소득53~60%미만,모자가족,39,18
201809,부산광역시,동구,중위소득40%미만,모자가족,946,390
201809,부산광역시,동구,중위소득40%미만,부자가족,306,128
201809,부산광역시,동구,중위소득41~52%미만,부자가족,35,14
201809,부산광역시,동구,중위소득53~60%미만,부자가족,8,3
201809,부산광역시,동구,중위소득40%미만,조손가족,36,15
201809,부산광역시,동구,중위소득40%미만,청소년모자,9,4
201809,부산광역시,동구,중위소득41~52%미만,모자가족,139,57
201809,부산광역시,동구,중위소득53~60%미만,모자가족,38,18
201809,부산광역시,동구,기타(중위소득72%이상),모자가족,7,3
201809,부산광역시,영도구,중위소득40%미만,부자가족,330,142
201809,부산광역시,영도구,중위소득40%미만,모자가족,1029,452
201809,부산광역시,영도구,중위소득41~52%미만,부자가족,58,25
201809,부산광역시,영도구,중위소득53~60%미만,부자가족,15,7
201809,부산광역시,영도구,기타(중위소득72%이상),부자가족,3,1
201809,부산광역시,영도구,중위소득40%미만,조손가족,8,4
201809,부산광역시,영도구,중위소득40%미만,청소년모자,17,12
201809,부산광역시,영도구,중위소득40%미만,청소년부자,6,3
201809,부산광역시,영도구,중위소득41~52%미만,모자가족,210,92
201809,부산광역시,영도구,중위소득53~60%미만,모자가족,41,17
201809,부산광역시,영도구,중위소득60~72%미만,모자가족,6,3
201809,부산광역시,영도구,기타(중위소득72%이상),모자가족,1,1
201809,부산광역시,부산진구,기타(중위소득72%이상),모자가족,4,2
201809,부산광역시,부산진구,중위소득40%미만,부자가족,656,270
201809,부산광역시,부산진구,중위소득41~52%미만,부자가족,80,30
201809,부산광역시,부산진구,중위소득53~60%미만,부자가족,3,1
201809,부산광역시,부산진구,중위소득60~72%미만,부자가족,4,1
201809,부산광역시,부산진구,기타(중위소득72%이상),부자가족,3,1
201809,부산광역시,부산진구,중위소득40%미만,조손가족,13,6
201809,부산광역시,부산진구,중위소득40%미만,청소년모자,34,16
201809,부산광역시,부산진구,중위소득40%미만,모자가족,2106,859
201809,부산광역시,부산진구,기타(중위소득72%이상),청소년모자,1,1
201809,부산광역시,부산진구,중위소득40%미만,청소년부자,2,1
201809,부산광역시,부산진구,중위소득41~52%미만,모자가족,435,177
201809,부산광역시,부산진구,중위소득53~60%미만,모자가족,104,46
201809,부산광역시,부산진구,중위소득60~72%미만,모자가족,4,2
201809,부산광역시,동래구,기타(중위소득72%이상),모자가족,3,1
201809,부산광역시,동래구,중위소득40%미만,부자가족,372,152
201809,부산광역시,동래구,중위소득41~52%미만,부자가족,54,21
201809,부산광역시,동래구,중위소득40%미만,모자가족,1461,587
201809,부산광역시,동래구,중위소득53~60%미만,부자가족,8,4
201809,부산광역시,동래구,중위소득40%미만,조손가족,12,5
201809,부산광역시,동래구,중위소득40%미만,청소년모자,10,5
201809,부산광역시,동래구,중위소득40%미만,청소년부자,3,1
201809,부산광역시,동래구,중위소득41~52%미만,모자가족,353,145
201809,부산광역시,동래구,중위소득53~60%미만,모자가족,54,24
201809,부산광역시,동래구,중위소득60~72%미만,모자가족,6,2
201809,부산광역시,남구,기타(중위소득72%이상),모자가족,4,2
201809,부산광역시,남구,중위소득40%미만,부자가족,424,178
201809,부산광역시,남구,중위소득41~52%미만,부자가족,49,19
201809,부산광역시,남구,중위소득40%미만,모자가족,1551,630
201809,부산광역시,남구,중위소득53~60%미만,부자가족,31,14
201809,부산광역시,남구,중위소득40%미만,조손가족,10,4
201809,부산광역시,남구,중위소득40%미만,청소년모자,36,18
201809,부산광역시,남구,중위소득53~60%미만,청소년모자,4,2
201809,부산광역시,남구,중위소득41~52%미만,모자가족,314,126
201809,부산광역시,남구,중위소득53~60%미만,모자가족,93,41
201809,부산광역시,남구,중위소득60~72%미만,모자가족,5,2
201809,부산광역시,북구,기타(중위소득72%이상),모자가족,8,3
201809,부산광역시,북구,중위소득40%미만,부자가족,596,241
201809,부산광역시,북구,중위소득41~52%미만,부자가족,63,24
201809,부산광역시,북구,중위소득53~60%미만,부자가족,17,8
201809,부산광역시,북구,중위소득40%미만,모자가족,2139,866
201809,부산광역시,북구,중위소득40%미만,조손가족,29,14
201809,부산광역시,북구,중위소득40%미만,청소년모자,30,14
201809,부산광역시,북구,기타(중위소득72%이상),청소년모자,1,0
201809,부산광역시,북구,중위소득40%미만,청소년부자,10,5
201809,부산광역시,북구,중위소득53~60%미만,청소년부자,2,1
201809,부산광역시,북구,중위소득41~52%미만,모자가족,434,167
201809,부산광역시,북구,중위소득53~60%미만,모자가족,85,35
201809,부산광역시,북구,중위소득60~72%미만,모자가족,4,2
201809,부산광역시,해운대구,기타(중위소득72%이상),모자가족,9,4
201809,부산광역시,해운대구,중위소득40%미만,부자가족,666,275
201809,부산광역시,해운대구,중위소득41~52%미만,부자가족,74,30
201809,부산광역시,해운대구,중위소득53~60%미만,부자가족,28,12
201809,부산광역시,해운대구,중위소득40%미만,모자가족,2784,1122
201809,부산광역시,해운대구,중위소득60~72%미만,부자가족,2,1
201809,부산광역시,해운대구,기타(중위소득72%이상),부자가족,4,2
201809,부산광역시,해운대구,중위소득40%미만,조손가족,14,6
201809,부산광역시,해운대구,중위소득41~52%미만,조손가족,2,1
201809,부산광역시,해운대구,중위소득40%미만,청소년모자,33,16
201809,부산광역시,해운대구,중위소득41~52%미만,청소년모자,2,1
201809,부산광역시,해운대구,중위소득53~60%미만,청소년모자,2,1
