통계년월,통계시도명,통계시군구명,중위소득비율구분,가족유형,수급자수,수급가구수
201807,서울특별시,구로구,중위소득53~60%미만,부자가족,8,4
201807,서울특별시,구로구,중위소득60~72%미만,부자가족,3,1
201807,서울특별시,구로구,기타(중위소득72%이상),부자가족,2,1
201807,서울특별시,구로구,중위소득40%미만,조손가족,11,4
201807,서울특별시,구로구,중위소득40%미만,청소년모자,34,20
201807,서울특별시,구로구,중위소득40%미만,청소년부자,4,2
201807,서울특별시,구로구,중위소득41~52%미만,청소년부자,2,1
201807,서울특별시,구로구,중위소득41~52%미만,모자가족,376,161
201807,서울특별시,구로구,중위소득53~60%미만,모자가족,71,35
201807,서울특별시,구로구,중위소득60~72%미만,모자가족,3,2
201807,서울특별시,구로구,기타(중위소득72%이상),모자가족,4,2
201807,서울특별시,금천구,기타(중위소득72%이상),모자가족,6,2
201807,서울특별시,금천구,중위소득40%미만,부자가족,509,211
201807,서울특별시,금천구,중위소득40%미만,모자가족,1891,805
201807,서울특별시,금천구,중위소득41~52%미만,부자가족,65,26
201807,서울특별시,금천구,중위소득53~60%미만,부자가족,6,3
201807,서울특별시,금천구,중위소득60~72%미만,부자가족,2,1
201807,서울특별시,금천구,기타(중위소득72%이상),부자가족,2,1
201807,서울특별시,금천구,중위소득40%미만,조손가족,18,8
201807,서울특별시,금천구,중위소득40%미만,청소년모자,42,23
201807,서울특별시,금천구,중위소득53~60%미만,청소년모자,2,1
201807,서울특별시,금천구,중위소득40%미만,청소년부자,9,4
201807,서울특별시,금천구,중위소득41~52%미만,모자가족,268,114
201807,서울특별시,금천구,중위소득53~60%미만,모자가족,73,32
201807,서울특별시,금천구,중위소득60~72%미만,모자가족,4,2
201807,서울특별시,영등포구,기타(중위소득72%이상),모자가족,2,1
201807,서울특별시,영등포구,중위소득40%미만,부자가족,251,101
201807,서울특별시,영등포구,중위소득41~52%미만,부자가족,45,19
201807,서울특별시,영등포구,중위소득40%미만,모자가족,830,351
201807,서울특별시,영등포구,기타(중위소득72%이상),부자가족,5,2
201807,서울특별시,영등포구,중위소득40%미만,청소년모자,4,2
201807,서울특별시,영등포구,중위소득40%미만,청소년부자,3,1
201807,서울특별시,영등포구,중위소득41~52%미만,모자가족,170,72
201807,서울특별시,영등포구,중위소득53~60%미만,모자가족,32,15
201807,서울특별시,영등포구,중위소득60~72%미만,모자가족,2,1
201807,서울특별시,동작구,기타(중위소득72%이상),모자가족,5,2
201807,서울특별시,동작구,중위소득40%미만,부자가족,380,157
201807,서울특별시,동작구,중위소득41~52%미만,부자가족,52,24
201807,서울특별시,동작구,중위소득53~60%미만,부자가족,26,11
201807,서울특별시,동작구,기타(중위소득72%이상),부자가족,5,2
201807,서울특별시,동작구,중위소득40%미만,조손가족,26,11
201807,서울특별시,동작구,중위소득40%미만,청소년모자,20,9
201807,서울특별시,동작구,중위소득40%미만,모자가족,1399,584
201807,서울특별시,동작구,중위소득41~52%미만,청소년모자,2,1
201807,서울특별시,동작구,중위소득40%미만,청소년부자,2,1
201807,서울특별시,동작구,중위소득41~52%미만,모자가족,348,144
201807,서울특별시,동작구,중위소득53~60%미만,모자가족,64,29
201807,서울특별시,동작구,중위소득60~72%미만,모자가족,4,2
201807,서울특별시,관악구,기타(중위소득72%이상),모자가족,7,4
201807,서울특별시,관악구,중위소득40%미만,부자가족,595,248
201807,서울특별시,관악구,중위소득41~52%미만,부자가족,110,45
201807,서울특별시,관악구,중위소득40%미만,모자가족,2124,878
201807,서울특별시,관악구,중위소득53~60%미만,부자가족,23,10
201807,서울특별시,관악구,기타(중위소득72%이상),부자가족,1,1
201807,서울특별시,관악구,중위소득40%미만,조손가족,5,2
201807,서울특별시,관악구,중위소득40%미만,청소년모자,37,19
201807,서울특별시,관악구,기타(중위소득72%이상),청소년모자,1,1
201807,서울특별시,관악구,중위소득40%미만,청소년부자,12,6
201807,서울특별시,관악구,중위소득53~60%미만,청소년부자,2,1
201807,서울특별시,관악구,중위소득41~52%미만,모자가족,381,158
201807,서울특별시,관악구,중위소득53~60%미만,모자가족,81,36
201807,서울특별시,관악구,중위소득60~72%미만,모자가족,9,4
201807,서울특별시,서초구,기타(중위소득72%이상),모자가족,8,3
201807,서울특별시,서초구,중위소득40%미만,부자가족,207,89
201807,서울특별시,서초구,중위소득40%미만,모자가족,938,379
201807,서울특별시,서초구,중위소득41~52%미만,부자가족,24,10
201807,서울특별시,서초구,중위소득53~60%미만,부자가족,7,3
201807,서울특별시,서초구,중위소득40%미만,조손가족,6,2
201807,서울특별시,서초구,중위소득40%미만,청소년모자,8,4
201807,서울특별시,서초구,중위소득41~52%미만,모자가족,154,62
201807,서울특별시,서초구,중위소득53~60%미만,모자가족,35,16
201807,서울특별시,서초구,중위소득60~72%미만,모자가족,2,1
201807,서울특별시,강남구,기타(중위소득72%이상),모자가족,9,5
201807,서울특별시,강남구,중위소득40%미만,부자가족,363,149
201807,서울특별시,강남구,중위소득41~52%미만,부자가족,37,15
201807,서울특별시,강남구,중위소득53~60%미만,부자가족,4,2
201807,서울특별시,강남구,중위소득40%미만,청소년모자,15,7
201807,서울특별시,강남구,중위소득40%미만,모자가족,1663,676
201807,서울특별시,강남구,중위소득40%미만,청소년부자,2,1
201807,서울특별시,강남구,중위소득41~52%미만,모자가족,237,97
201807,서울특별시,강남구,중위소득53~60%미만,모자가족,43,19
201807,서울특별시,강남구,중위소득60~72%미만,모자가족,6,2
201807,서울특별시,송파구,중위소득40%미만,부자가족,584,239
201807,서울특별시,송파구,중위소득40%미만,모자가족,2559,1042
201807,서울특별시,송파구,중위소득41~52%미만,부자가족,121,52
201807,서울특별시,송파구,중위소득53~60%미만,부자가족,17,8
201807,서울특별시,송파구,중위소득60~72%미만,부자가족,3,1
201807,서울특별시,송파구,기타(중위소득72%이상),부자가족,5,2
201807,서울특별시,송파구,중위소득40%미만,조손가족,12,5
201807,서울특별시,송파구,중위소득40%미만,청소년모자,33,18
201807,서울특별시,송파구,중위소득41~52%미만,모자가족,559,220
201807,서울특별시,송파구,중위소득53~60%미만,모자가족,96,44
201807,서울특별시,송파구,중위소득60~72%미만,모자가족,4,2
201807,서울특별시,강동구,기타(중위소득72%이상),모자가족,8,3
201807,서울특별시,강동구,중위소득40%미만,부자가족,511,204
201807,서울특별시,강동구,중위소득40%미만,모자가족,1862,765
201807,서울특별시,강동구,중위소득41~52%미만,부자가족,92,37
201807,서울특별시,강동구,중위소득53~60%미만,부자가족,7,3
201807,서울특별시,강동구,기타(중위소득72%이상),부자가족,8,4
201807,서울특별시,강동구,중위소득40%미만,조손가족,7,3
201807,서울특별시,강동구,중위소득41~52%미만,조손가족,2,1
201807,서울특별시,강동구,중위소득40%미만,청소년모자,47,21
201807,서울특별시,강동구,중위소득41~52%미만,청소년모자,2,1
201807,서울특별시,강동구,중위소득40%미만,청소년부자,2,1
201807,서울특별시,강동구,중위소득41~52%미만,모자가족,404,160
201807,서울특별시,강동구,중위소득53~60%미만,모자가족,75,34
201807,서울특별시,강동구,중위소득60~72%미만,모자가족,5,2
201807,부산광역시,중구,중위소득40%미만,부자가족,93,40
201807,부산광역시,중구,중위소득41~52%미만,부자가족,14,6
201807,부산광역시,중구,중위소득53~60%미만,부자가족,14,6
201807,부산광역시,중구,중위소득40%미만,조손가족,4,2
201807,부산광역시,중구,중위소득40%미만,청소년모자,8,4
201807,부산광역시,중구,중위소득41~52%미만,청소년모자,2,1
201807,부산광역시,중구,중위소득41~52%미만,모자가족,60,27
201807,부산광역시,중구,중위소득53~60%미만,모자가족,10,4
201807,부산광역시,중구,중위소득40%미만,모자가족,346,147
201807,부산광역시,서구,중위소득40%미만,부자가족,393,163
201807,부산광역시,서구,중위소득41~52%미만,부자가족,30,13
201807,부산광역시,서구,중위소득53~60%미만,부자가족,17,7
201807,부산광역시,서구,중위소득40%미만,조손가족,26,10
201807,부산광역시,서구,중위소득41~52%미만,조손가족,2,1
201807,부산광역시,서구,중위소득40%미만,청소년모자,29,21
201807,부산광역시,서구,중위소득41~52%미만,청소년모자,3,3
201807,부산광역시,서구,중위소득40%미만,청소년부자,4,2
201807,부산광역시,서구,중위소득41~52%미만,모자가족,208,87
201807,부산광역시,서구,중위소득53~60%미만,모자가족,33,15
201807,부산광역시,서구,중위소득60~72%미만,모자가족,3,1
201807,부산광역시,서구,중위소득40%미만,모자가족,1106,507
201807,부산광역시,동구,기타(중위소득72%이상),모자가족,4,2
201807,부산광역시,동구,중위소득40%미만,부자가족,312,130
201807,부산광역시,동구,중위소득41~52%미만,부자가족,27,11
201807,부산광역시,동구,중위소득53~60%미만,부자가족,8,3
201807,부산광역시,동구,중위소득40%미만,조손가족,36,15
201807,부산광역시,동구,중위소득40%미만,청소년모자,6,3
201807,부산광역시,동구,중위소득40%미만,모자가족,928,384
201807,부산광역시,동구,중위소득41~52%미만,모자가족,150,61
201807,부산광역시,동구,중위소득53~60%미만,모자가족,27,13
201807,부산광역시,동구,중위소득60~72%미만,모자가족,2,1
201807,부산광역시,영도구,기타(중위소득72%이상),모자가족,13,7
201807,부산광역시,영도구,중위소득40%미만,부자가족,333,143
201807,부산광역시,영도구,중위소득41~52%미만,부자가족,60,26
201807,부산광역시,영도구,중위소득53~60%미만,부자가족,12,6
201807,부산광역시,영도구,기타(중위소득72%이상),부자가족,2,1
201807,부산광역시,영도구,중위소득40%미만,조손가족,8,4
201807,부산광역시,영도구,중위소득40%미만,모자가족,1017,445
201807,부산광역시,영도구,중위소득40%미만,청소년모자,14,9
201807,부산광역시,영도구,기타(중위소득72%이상),청소년모자,2,2
201807,부산광역시,영도구,중위소득40%미만,청소년부자,7,4
201807,부산광역시,영도구,중위소득41~52%미만,모자가족,202,88
201807,부산광역시,영도구,중위소득53~60%미만,모자가족,33,14
201807,부산광역시,영도구,중위소득60~72%미만,모자가족,7,3
201807,부산광역시,부산진구,기타(중위소득72%이상),모자가족,6,3
201807,부산광역시,부산진구,중위소득40%미만,부자가족,666,273
201807,부산광역시,부산진구,중위소득41~52%미만,부자가족,70,28
201807,부산광역시,부산진구,중위소득53~60%미만,부자가족,9,4
201807,부산광역시,부산진구,중위소득60~72%미만,부자가족,4,1
201807,부산광역시,부산진구,기타(중위소득72%이상),부자가족,3,1
201807,부산광역시,부산진구,중위소득40%미만,조손가족,13,6
201807,부산광역시,부산진구,중위소득40%미만,청소년모자,37,17
201807,부산광역시,부산진구,기타(중위소득72%이상),청소년모자,1,1
201807,부산광역시,부산진구,중위소득40%미만,청소년부자,2,1
201807,부산광역시,부산진구,중위소득41~52%미만,모자가족,438,179
201807,부산광역시,부산진구,중위소득40%미만,모자가족,2080,848
201807,부산광역시,부산진구,중위소득53~60%미만,모자가족,94,41
201807,부산광역시,부산진구,중위소득60~72%미만,모자가족,2,1
201807,부산광역시,동래구,중위소득40%미만,부자가족,371,152
201807,부산광역시,동래구,중위소득41~52%미만,부자가족,60,24
201807,부산광역시,동래구,중위소득53~60%미만,부자가족,4,2
201807,부산광역시,동래구,중위소득40%미만,모자가족,1487,598
201807,부산광역시,동래구,중위소득60~72%미만,부자가족,3,1
201807,부산광역시,동래구,중위소득40%미만,조손가족,12,5
201807,부산광역시,동래구,중위소득40%미만,청소년모자,12,6
201807,부산광역시,동래구,중위소득40%미만,청소년부자,3,1
201807,부산광역시,동래구,중위소득41~52%미만,모자가족,329,135
201807,부산광역시,동래구,중위소득53~60%미만,모자가족,53,24
201807,부산광역시,남구,기타(중위소득72%이상),모자가족,2,1
201807,부산광역시,남구,중위소득40%미만,부자가족,430,180
201807,부산광역시,남구,중위소득40%미만,모자가족,1559,633
201807,부산광역시,남구,중위소득41~52%미만,부자가족,45,17
201807,부산광역시,남구,중위소득53~60%미만,부자가족,26,12
201807,부산광역시,남구,중위소득40%미만,조손가족,10,4
201807,부산광역시,남구,중위소득40%미만,청소년모자,34,17
201807,부산광역시,남구,중위소득53~60%미만,청소년모자,4,2
201807,부산광역시,남구,중위소득41~52%미만,모자가족,311,125
201807,부산광역시,남구,중위소득53~60%미만,모자가족,95,41
201807,부산광역시,남구,중위소득60~72%미만,모자가족,2,1
201807,부산광역시,북구,기타(중위소득72%이상),모자가족,8,3
201807,부산광역시,북구,중위소득40%미만,부자가족,584,238
201807,부산광역시,북구,중위소득41~52%미만,부자가족,62,23
201807,부산광역시,북구,중위소득40%미만,모자가족,2178,876
201807,부산광역시,북구,중위소득53~60%미만,부자가족,14,6
201807,부산광역시,북구,중위소득40%미만,조손가족,27,13
201807,부산광역시,북구,중위소득40%미만,청소년모자,24,13
201807,부산광역시,북구,기타(중위소득72%이상),청소년모자,1,0
201807,부산광역시,북구,중위소득40%미만,청소년부자,6,3
201807,부산광역시,북구,중위소득53~60%미만,청소년부자,2,1
201807,부산광역시,북구,중위소득41~52%미만,모자가족,415,160
201807,부산광역시,북구,중위소득53~60%미만,모자가족,68,29
201807,부산광역시,북구,중위소득60~72%미만,모자가족,6,3
201807,부산광역시,해운대구,중위소득40%미만,부자가족,669,276
201807,부산광역시,해운대구,중위소득40%미만,모자가족,2740,1100
201807,부산광역시,해운대구,중위소득41~52%미만,부자가족,72,30
201807,부산광역시,해운대구,중위소득53~60%미만,부자가족,27,11
201807,부산광역시,해운대구,기타(중위소득72%이상),부자가족,4,2
201807,부산광역시,해운대구,중위소득40%미만,조손가족,18,8
201807,부산광역시,해운대구,중위소득41~52%미만,조손가족,2,1
201807,부산광역시,해운대구,중위소득40%미만,청소년모자,35,17
201807,부산광역시,해운대구,중위소득41~52%미만,청소년모자,2,1
201807,부산광역시,해운대구,중위소득53~60%미만,청소년모자,2,1
