통계년월,통계시도명,통계시군구명,중위소득비율구분,가족유형,수급자수,수급가구수
201805,서울특별시,도봉구,중위소득40%미만,조손가족,24,11
201805,서울특별시,도봉구,중위소득41~52%미만,조손가족,2,1
201805,서울특별시,도봉구,기타(중위소득72%이상),조손가족,2,1
201805,서울특별시,도봉구,중위소득40%미만,청소년모자,53,28
201805,서울특별시,도봉구,중위소득41~52%미만,청소년모자,5,2
201805,서울특별시,도봉구,중위소득40%미만,청소년부자,2,1
201805,서울특별시,도봉구,중위소득40%미만,모자가족,2870,1178
201805,서울특별시,도봉구,중위소득41~52%미만,모자가족,399,159
201805,서울특별시,도봉구,중위소득53~60%미만,모자가족,65,27
201805,서울특별시,도봉구,중위소득60~72%미만,모자가족,17,8
201805,서울특별시,노원구,기타(중위소득72%이상),모자가족,51,22
201805,서울특별시,노원구,중위소득40%미만,부자가족,1116,472
201805,서울특별시,노원구,중위소득41~52%미만,부자가족,125,53
201805,서울특별시,노원구,중위소득40%미만,모자가족,4140,1717
201805,서울특별시,노원구,중위소득53~60%미만,부자가족,26,12
201805,서울특별시,노원구,중위소득60~72%미만,부자가족,18,7
201805,서울특별시,노원구,기타(중위소득72%이상),부자가족,30,11
201805,서울특별시,노원구,중위소득40%미만,조손가족,49,21
201805,서울특별시,노원구,중위소득53~60%미만,조손가족,3,1
201805,서울특별시,노원구,기타(중위소득72%이상),조손가족,3,1
201805,서울특별시,노원구,중위소득40%미만,청소년모자,58,31
201805,서울특별시,노원구,중위소득40%미만,청소년부자,6,3
201805,서울특별시,노원구,기타(중위소득72%이상),청소년부자,2,1
201805,서울특별시,노원구,중위소득41~52%미만,모자가족,590,236
201805,서울특별시,노원구,중위소득53~60%미만,모자가족,100,42
201805,서울특별시,노원구,중위소득60~72%미만,모자가족,30,14
201805,서울특별시,은평구,중위소득40%미만,부자가족,739,305
201805,서울특별시,은평구,중위소득41~52%미만,부자가족,150,61
201805,서울특별시,은평구,중위소득53~60%미만,부자가족,28,13
201805,서울특별시,은평구,중위소득40%미만,모자가족,2959,1217
201805,서울특별시,은평구,중위소득60~72%미만,부자가족,7,3
201805,서울특별시,은평구,기타(중위소득72%이상),부자가족,10,4
201805,서울특별시,은평구,중위소득40%미만,조손가족,17,8
201805,서울특별시,은평구,중위소득41~52%미만,조손가족,2,1
201805,서울특별시,은평구,중위소득60~72%미만,조손가족,3,1
201805,서울특별시,은평구,중위소득40%미만,청소년모자,53,27
201805,서울특별시,은평구,중위소득41~52%미만,청소년모자,7,3
201805,서울특별시,은평구,중위소득53~60%미만,청소년모자,2,1
201805,서울특별시,은평구,중위소득40%미만,청소년부자,10,5
201805,서울특별시,은평구,중위소득41~52%미만,청소년부자,3,1
201805,서울특별시,은평구,중위소득41~52%미만,모자가족,730,296
201805,서울특별시,은평구,중위소득53~60%미만,모자가족,105,47
201805,서울특별시,은평구,중위소득60~72%미만,모자가족,12,5
201805,서울특별시,은평구,기타(중위소득72%이상),모자가족,39,17
201805,서울특별시,서대문구,기타(중위소득72%이상),모자가족,36,16
201805,서울특별시,서대문구,중위소득40%미만,부자가족,417,171
201805,서울특별시,서대문구,중위소득41~52%미만,부자가족,85,35
201805,서울특별시,서대문구,중위소득53~60%미만,부자가족,18,8
201805,서울특별시,서대문구,중위소득60~72%미만,부자가족,2,1
201805,서울특별시,서대문구,기타(중위소득72%이상),부자가족,22,9
201805,서울특별시,서대문구,중위소득40%미만,조손가족,12,4
201805,서울특별시,서대문구,중위소득41~52%미만,조손가족,2,1
201805,서울특별시,서대문구,중위소득40%미만,청소년모자,54,28
201805,서울특별시,서대문구,중위소득53~60%미만,청소년모자,2,1
201805,서울특별시,서대문구,중위소득40%미만,청소년부자,6,4
201805,서울특별시,서대문구,중위소득40%미만,모자가족,1526,635
201805,서울특별시,서대문구,중위소득41~52%미만,모자가족,266,109
201805,서울특별시,서대문구,중위소득53~60%미만,모자가족,67,28
201805,서울특별시,서대문구,중위소득60~72%미만,모자가족,18,8
201805,서울특별시,마포구,중위소득40%미만,부자가족,321,135
201805,서울특별시,마포구,중위소득40%미만,모자가족,1320,549
201805,서울특별시,마포구,중위소득41~52%미만,부자가족,59,25
201805,서울특별시,마포구,중위소득53~60%미만,부자가족,7,3
201805,서울특별시,마포구,기타(중위소득72%이상),부자가족,10,4
201805,서울특별시,마포구,중위소득40%미만,조손가족,5,2
201805,서울특별시,마포구,중위소득41~52%미만,조손가족,2,1
201805,서울특별시,마포구,중위소득40%미만,청소년모자,39,21
201805,서울특별시,마포구,중위소득40%미만,청소년부자,4,2
201805,서울특별시,마포구,중위소득41~52%미만,모자가족,233,102
201805,서울특별시,마포구,중위소득53~60%미만,모자가족,42,19
201805,서울특별시,마포구,중위소득60~72%미만,모자가족,7,3
201805,서울특별시,마포구,기타(중위소득72%이상),모자가족,23,11
201805,서울특별시,양천구,기타(중위소득72%이상),모자가족,7,3
201805,서울특별시,양천구,중위소득40%미만,부자가족,476,195
201805,서울특별시,양천구,중위소득41~52%미만,부자가족,79,34
201805,서울특별시,양천구,중위소득53~60%미만,부자가족,15,7
201805,서울특별시,양천구,중위소득40%미만,모자가족,2133,875
201805,서울특별시,양천구,중위소득60~72%미만,부자가족,5,2
201805,서울특별시,양천구,기타(중위소득72%이상),부자가족,8,4
201805,서울특별시,양천구,중위소득40%미만,조손가족,11,5
201805,서울특별시,양천구,중위소득41~52%미만,조손가족,2,1
201805,서울특별시,양천구,중위소득53~60%미만,조손가족,3,1
201805,서울특별시,양천구,중위소득40%미만,청소년모자,37,18
201805,서울특별시,양천구,중위소득41~52%미만,모자가족,471,189
201805,서울특별시,양천구,중위소득53~60%미만,모자가족,76,34
201805,서울특별시,양천구,중위소득60~72%미만,모자가족,3,1
201805,서울특별시,강서구,중위소득40%미만,부자가족,838,356
201805,서울특별시,강서구,중위소득40%미만,모자가족,3159,1305
201805,서울특별시,강서구,중위소득41~52%미만,부자가족,135,55
201805,서울특별시,강서구,중위소득53~60%미만,부자가족,26,10
201805,서울특별시,강서구,중위소득60~72%미만,부자가족,8,3
201805,서울특별시,강서구,기타(중위소득72%이상),부자가족,16,8
201805,서울특별시,강서구,중위소득40%미만,조손가족,18,7
201805,서울특별시,강서구,중위소득41~52%미만,조손가족,2,1
201805,서울특별시,강서구,중위소득40%미만,청소년모자,47,25
201805,서울특별시,강서구,중위소득40%미만,청소년부자,13,7
201805,서울특별시,강서구,중위소득41~52%미만,청소년부자,3,1
201805,서울특별시,강서구,중위소득41~52%미만,모자가족,636,259
201805,서울특별시,강서구,중위소득53~60%미만,모자가족,142,62
201805,서울특별시,강서구,중위소득60~72%미만,모자가족,26,10
201805,서울특별시,강서구,기타(중위소득72%이상),모자가족,60,25
201805,서울특별시,구로구,기타(중위소득72%이상),모자가족,22,12
201805,서울특별시,구로구,중위소득40%미만,부자가족,390,161
201805,서울특별시,구로구,중위소득41~52%미만,부자가족,56,24
201805,서울특별시,구로구,중위소득53~60%미만,부자가족,11,5
201805,서울특별시,구로구,중위소득60~72%미만,부자가족,2,1
201805,서울특별시,구로구,기타(중위소득72%이상),부자가족,26,10
201805,서울특별시,구로구,중위소득40%미만,모자가족,1682,739
201805,서울특별시,구로구,중위소득40%미만,조손가족,11,4
201805,서울특별시,구로구,중위소득40%미만,청소년모자,32,19
201805,서울특별시,구로구,중위소득41~52%미만,모자가족,368,165
201805,서울특별시,구로구,중위소득40%미만,청소년부자,4,2
201805,서울특별시,구로구,중위소득41~52%미만,청소년부자,2,1
201805,서울특별시,구로구,중위소득53~60%미만,모자가족,71,32
201805,서울특별시,구로구,중위소득60~72%미만,모자가족,19,7
201805,서울특별시,금천구,중위소득40%미만,모자가족,1878,801
201805,서울특별시,금천구,중위소득40%미만,부자가족,524,217
201805,서울특별시,금천구,중위소득41~52%미만,부자가족,60,25
201805,서울특별시,금천구,중위소득53~60%미만,부자가족,8,4
201805,서울특별시,금천구,기타(중위소득72%이상),부자가족,9,3
201805,서울특별시,금천구,중위소득40%미만,조손가족,16,7
201805,서울특별시,금천구,기타(중위소득72%이상),조손가족,2,1
201805,서울특별시,금천구,중위소득40%미만,청소년모자,36,20
201805,서울특별시,금천구,중위소득40%미만,청소년부자,9,4
201805,서울특별시,금천구,중위소득41~52%미만,모자가족,299,126
201805,서울특별시,금천구,중위소득53~60%미만,모자가족,58,25
201805,서울특별시,금천구,중위소득60~72%미만,모자가족,10,4
201805,서울특별시,금천구,기타(중위소득72%이상),모자가족,21,9
201805,서울특별시,영등포구,중위소득40%미만,부자가족,262,106
201805,서울특별시,영등포구,중위소득41~52%미만,부자가족,47,20
201805,서울특별시,영등포구,중위소득40%미만,청소년모자,4,2
201805,서울특별시,영등포구,중위소득40%미만,청소년부자,3,1
201805,서울특별시,영등포구,중위소득41~52%미만,모자가족,174,73
201805,서울특별시,영등포구,중위소득53~60%미만,모자가족,26,12
201805,서울특별시,영등포구,중위소득60~72%미만,모자가족,4,2
201805,서울특별시,영등포구,중위소득40%미만,모자가족,855,364
201805,서울특별시,동작구,중위소득40%미만,부자가족,388,161
201805,서울특별시,동작구,중위소득40%미만,모자가족,1434,596
201805,서울특별시,동작구,중위소득41~52%미만,부자가족,52,23
201805,서울특별시,동작구,중위소득53~60%미만,부자가족,15,7
201805,서울특별시,동작구,중위소득60~72%미만,부자가족,7,3
201805,서울특별시,동작구,기타(중위소득72%이상),부자가족,12,5
201805,서울특별시,동작구,중위소득40%미만,조손가족,26,11
201805,서울특별시,동작구,중위소득40%미만,청소년모자,26,12
201805,서울특별시,동작구,중위소득40%미만,청소년부자,4,2
201805,서울특별시,동작구,중위소득41~52%미만,모자가족,331,138
201805,서울특별시,동작구,중위소득53~60%미만,모자가족,40,18
201805,서울특별시,동작구,중위소득60~72%미만,모자가족,21,8
201805,서울특별시,동작구,기타(중위소득72%이상),모자가족,21,8
201805,서울특별시,관악구,기타(중위소득72%이상),모자가족,32,14
201805,서울특별시,관악구,중위소득40%미만,부자가족,583,241
201805,서울특별시,관악구,중위소득41~52%미만,부자가족,98,41
201805,서울특별시,관악구,중위소득53~60%미만,부자가족,23,10
201805,서울특별시,관악구,중위소득40%미만,모자가족,2173,901
201805,서울특별시,관악구,중위소득60~72%미만,부자가족,2,1
201805,서울특별시,관악구,기타(중위소득72%이상),부자가족,11,6
201805,서울특별시,관악구,중위소득40%미만,조손가족,5,2
201805,서울특별시,관악구,중위소득40%미만,청소년모자,37,19
201805,서울특별시,관악구,기타(중위소득72%이상),청소년모자,1,1
201805,서울특별시,관악구,중위소득40%미만,청소년부자,12,6
201805,서울특별시,관악구,중위소득53~60%미만,청소년부자,2,1
201805,서울특별시,관악구,중위소득41~52%미만,모자가족,358,148
201805,서울특별시,관악구,중위소득53~60%미만,모자가족,73,33
201805,서울특별시,관악구,중위소득60~72%미만,모자가족,23,9
201805,서울특별시,서초구,기타(중위소득72%이상),모자가족,15,6
201805,서울특별시,서초구,중위소득40%미만,부자가족,194,83
201805,서울특별시,서초구,중위소득41~52%미만,부자가족,26,11
201805,서울특별시,서초구,중위소득53~60%미만,부자가족,10,5
201805,서울특별시,서초구,중위소득40%미만,모자가족,929,376
201805,서울특별시,서초구,중위소득40%미만,조손가족,6,2
201805,서울특별시,서초구,중위소득40%미만,청소년모자,8,4
201805,서울특별시,서초구,중위소득41~52%미만,모자가족,158,63
201805,서울특별시,서초구,중위소득53~60%미만,모자가족,26,12
201805,서울특별시,서초구,중위소득60~72%미만,모자가족,4,2
201805,서울특별시,강남구,중위소득40%미만,부자가족,360,146
201805,서울특별시,강남구,중위소득41~52%미만,부자가족,38,16
201805,서울특별시,강남구,중위소득60~72%미만,부자가족,4,2
201805,서울특별시,강남구,기타(중위소득72%이상),부자가족,21,8
201805,서울특별시,강남구,중위소득40%미만,모자가족,1657,673
201805,서울특별시,강남구,중위소득40%미만,청소년모자,13,6
201805,서울특별시,강남구,중위소득40%미만,청소년부자,2,1
201805,서울특별시,강남구,중위소득41~52%미만,모자가족,220,93
201805,서울특별시,강남구,중위소득53~60%미만,모자가족,42,19
201805,서울특별시,강남구,중위소득60~72%미만,모자가족,9,4
201805,서울특별시,강남구,기타(중위소득72%이상),모자가족,25,11
201805,서울특별시,송파구,기타(중위소득72%이상),모자가족,54,24
201805,서울특별시,송파구,중위소득40%미만,부자가족,588,241
201805,서울특별시,송파구,중위소득41~52%미만,부자가족,121,51
201805,서울특별시,송파구,중위소득53~60%미만,부자가족,10,5
201805,서울특별시,송파구,중위소득60~72%미만,부자가족,7,3
201805,서울특별시,송파구,기타(중위소득72%이상),부자가족,27,11
201805,서울특별시,송파구,중위소득40%미만,조손가족,12,5
201805,서울특별시,송파구,중위소득40%미만,청소년모자,35,19
201805,서울특별시,송파구,중위소득41~52%미만,청소년모자,4,2
201805,서울특별시,송파구,중위소득40%미만,모자가족,2510,1023
201805,서울특별시,송파구,중위소득41~52%미만,모자가족,530,209
201805,서울특별시,송파구,중위소득53~60%미만,모자가족,111,47
201805,서울특별시,송파구,중위소득60~72%미만,모자가족,45,20
201805,서울특별시,강동구,기타(중위소득72%이상),모자가족,47,21
201805,서울특별시,강동구,중위소득40%미만,부자가족,500,202
201805,서울특별시,강동구,중위소득41~52%미만,부자가족,91,36
201805,서울특별시,강동구,중위소득40%미만,모자가족,1905,779
201805,서울특별시,강동구,중위소득53~60%미만,부자가족,11,4
201805,서울특별시,강동구,중위소득60~72%미만,부자가족,8,3
201805,서울특별시,강동구,기타(중위소득72%이상),부자가족,16,7
201805,서울특별시,강동구,중위소득40%미만,조손가족,5,2
201805,서울특별시,강동구,중위소득41~52%미만,조손가족,2,1
201805,서울특별시,강동구,중위소득40%미만,청소년모자,44,20
201805,서울특별시,강동구,중위소득40%미만,청소년부자,2,1
201805,서울특별시,강동구,중위소득41~52%미만,모자가족,392,156
201805,서울특별시,강동구,중위소득53~60%미만,모자가족,46,19
201805,서울특별시,강동구,중위소득60~72%미만,모자가족,10,5
201805,부산광역시,중구,기타(중위소득72%이상),모자가족,2,1
201805,부산광역시,중구,중위소득40%미만,부자가족,103,45
201805,부산광역시,중구,중위소득41~52%미만,부자가족,14,6
201805,부산광역시,중구,중위소득53~60%미만,부자가족,10,4
201805,부산광역시,중구,중위소득40%미만,모자가족,344,147
201805,부산광역시,중구,중위소득40%미만,조손가족,4,2
201805,부산광역시,중구,중위소득40%미만,청소년모자,8,4
201805,부산광역시,중구,중위소득41~52%미만,청소년모자,2,1
201805,부산광역시,중구,중위소득41~52%미만,모자가족,57,26
201805,부산광역시,중구,중위소득53~60%미만,모자가족,11,4
201805,부산광역시,서구,기타(중위소득72%이상),모자가족,2,2
201805,부산광역시,서구,중위소득40%미만,부자가족,393,163
201805,부산광역시,서구,중위소득41~52%미만,부자가족,35,15
201805,부산광역시,서구,중위소득53~60%미만,부자가족,11,5
201805,부산광역시,서구,중위소득60~72%미만,부자가족,2,1
201805,부산광역시,서구,기타(중위소득72%이상),부자가족,15,7
201805,부산광역시,서구,중위소득40%미만,모자가족,1116,512
201805,부산광역시,서구,중위소득40%미만,조손가족,28,11
201805,부산광역시,서구,중위소득41~52%미만,조손가족,2,1
201805,부산광역시,서구,중위소득40%미만,청소년모자,32,24
201805,부산광역시,서구,중위소득40%미만,청소년부자,4,2
201805,부산광역시,서구,중위소득41~52%미만,모자가족,201,83
201805,부산광역시,서구,중위소득53~60%미만,모자가족,38,18
201805,부산광역시,서구,중위소득60~72%미만,모자가족,2,1
201805,부산광역시,동구,중위소득40%미만,모자가족,947,391
201805,부산광역시,동구,중위소득40%미만,부자가족,303,127
201805,부산광역시,동구,중위소득41~52%미만,부자가족,37,15
201805,부산광역시,동구,중위소득53~60%미만,부자가족,8,3
201805,부산광역시,동구,중위소득40%미만,조손가족,36,15
201805,부산광역시,동구,중위소득40%미만,청소년모자,6,3
201805,부산광역시,동구,중위소득41~52%미만,모자가족,146,60
201805,부산광역시,동구,중위소득53~60%미만,모자가족,29,14
201805,부산광역시,동구,중위소득60~72%미만,모자가족,2,1
201805,부산광역시,동구,기타(중위소득72%이상),모자가족,2,1
201805,부산광역시,영도구,중위소득40%미만,부자가족,326,141
201805,부산광역시,영도구,중위소득40%미만,모자가족,971,424
201805,부산광역시,영도구,중위소득41~52%미만,부자가족,68,29
201805,부산광역시,영도구,중위소득53~60%미만,부자가족,4,2
201805,부산광역시,영도구,기타(중위소득72%이상),부자가족,4,2
201805,부산광역시,영도구,중위소득40%미만,조손가족,8,4
201805,부산광역시,영도구,중위소득40%미만,청소년모자,14,11
201805,부산광역시,영도구,중위소득40%미만,청소년부자,7,4
201805,부산광역시,영도구,중위소득41~52%미만,모자가족,222,98
201805,부산광역시,영도구,중위소득53~60%미만,모자가족,18,8
201805,부산광역시,영도구,중위소득60~72%미만,모자가족,6,3
201805,부산광역시,영도구,기타(중위소득72%이상),모자가족,4,3
201805,부산광역시,부산진구,기타(중위소득72%이상),모자가족,16,8
201805,부산광역시,부산진구,중위소득40%미만,부자가족,669,275
201805,부산광역시,부산진구,중위소득41~52%미만,부자가족,68,27
201805,부산광역시,부산진구,중위소득53~60%미만,부자가족,2,1
201805,부산광역시,부산진구,중위소득60~72%미만,부자가족,2,1
201805,부산광역시,부산진구,기타(중위소득72%이상),부자가족,10,5
201805,부산광역시,부산진구,중위소득40%미만,조손가족,13,6
201805,부산광역시,부산진구,중위소득40%미만,모자가족,2085,851
201805,부산광역시,부산진구,중위소득40%미만,청소년모자,37,17
201805,부산광역시,부산진구,기타(중위소득72%이상),청소년모자,1,1
201805,부산광역시,부산진구,중위소득40%미만,청소년부자,2,1
201805,부산광역시,부산진구,중위소득41~52%미만,모자가족,448,184
201805,부산광역시,부산진구,중위소득53~60%미만,모자가족,72,32
201805,부산광역시,부산진구,중위소득60~72%미만,모자가족,5,2
201805,부산광역시,동래구,기타(중위소득72%이상),모자가족,15,6
201805,부산광역시,동래구,중위소득40%미만,부자가족,376,155
201805,부산광역시,동래구,중위소득41~52%미만,부자가족,57,22
201805,부산광역시,동래구,중위소득53~60%미만,부자가족,4,2
201805,부산광역시,동래구,중위소득60~72%미만,부자가족,7,3
201805,부산광역시,동래구,기타(중위소득72%이상),부자가족,2,1
201805,부산광역시,동래구,중위소득40%미만,조손가족,10,4
201805,부산광역시,동래구,중위소득40%미만,청소년모자,8,4
201805,부산광역시,동래구,중위소득40%미만,청소년부자,3,1
201805,부산광역시,동래구,중위소득40%미만,모자가족,1469,591
201805,부산광역시,동래구,중위소득41~52%미만,모자가족,308,126
201805,부산광역시,동래구,중위소득53~60%미만,모자가족,47,22
201805,부산광역시,동래구,중위소득60~72%미만,모자가족,9,4
201805,부산광역시,남구,기타(중위소득72%이상),모자가족,4,2
201805,부산광역시,남구,중위소득40%미만,부자가족,432,181
201805,부산광역시,남구,중위소득41~52%미만,부자가족,45,17
201805,부산광역시,남구,중위소득40%미만,모자가족,1550,634
201805,부산광역시,남구,중위소득53~60%미만,부자가족,18,8
201805,부산광역시,남구,기타(중위소득72%이상),부자가족,2,1
201805,부산광역시,남구,중위소득40%미만,조손가족,10,4
201805,부산광역시,남구,중위소득40%미만,청소년모자,34,17
201805,부산광역시,남구,중위소득53~60%미만,청소년모자,4,2
201805,부산광역시,남구,중위소득41~52%미만,모자가족,315,127
201805,부산광역시,남구,중위소득53~60%미만,모자가족,77,33
201805,부산광역시,남구,중위소득60~72%미만,모자가족,6,3
201805,부산광역시,북구,기타(중위소득72%이상),모자가족,19,8
201805,부산광역시,북구,중위소득40%미만,부자가족,577,234
201805,부산광역시,북구,중위소득41~52%미만,부자가족,59,23
201805,부산광역시,북구,중위소득53~60%미만,부자가족,17,7
